brcIdx,frmBusIdx,toBusIdx,x,rateA,pkPreRT,pkRT_ISO,pkPostRTSCED,pkPostRTACtual,pkPostRTVio
1427,1516,968,0.040500,57.000000,-8.590000,-8.590000,-8.590000,-8.590000,-48.410000
1428,969,971,0.000830,114.000000,0.000000,0.000000,0.000000,0.000000,-114.000000
1429,972,970,0.003310,57.000000,1.900000,1.615000,1.615000,1.900000,-55.100000
1430,971,1382,0.002480,114.000000,-34.415310,-32.362452,-32.370810,-34.423668,-79.576332
1431,972,1235,0.020660,120.000000,33.512092,30.394161,33.029675,36.147606,-83.852394
1432,1384,972,0.001650,114.000000,35.412092,32.009161,34.644675,38.047606,-75.952394
1433,979,973,0.021490,114.000000,-13.860836,-13.860836,1.530872,1.530872,-112.469128
1434,1480,973,0.007440,57.000000,-3.700000,-3.700000,-3.700000,-3.700000,-53.300000
1435,1481,973,0.007440,57.000000,-16.090000,-16.090000,-16.090000,-16.090000,-40.910000
1436,974,1431,0.095040,120.000000,44.617464,44.617464,45.935623,45.935623,-74.064377
1437,1354,975,0.018180,140.000000,17.878984,17.878984,18.379999,18.379999,-121.620001
1438,1366,975,0.021490,114.000000,-14.778984,-14.778984,-15.279999,-15.279999,-98.720001
1439,976,1415,0.000830,114.000000,-5.700000,-5.700000,-5.700000,-5.700000,-108.300000
1440,977,1415,0.000830,114.000000,0.000000,0.000000,0.000000,0.000000,-114.000000
1441,998,978,0.052070,140.000000,32.727851,32.841632,18.328130,18.214350,-121.785650
1442,978,1024,0.195040,90.000000,6.804884,6.774508,9.942062,9.972438,-80.027562
1443,1293,978,0.076030,114.000000,-29.349483,-29.271560,-29.839719,-29.917643,-84.082357
1444,1318,978,0.073550,90.000000,-27.090452,-27.013715,-25.891764,-25.968500,-64.031500
1445,1478,978,0.031400,152.000000,81.424662,81.613342,87.687951,87.499271,-64.500729
1446,1319,979,0.073550,90.000000,-22.858926,-22.858926,-21.894881,-21.894881,-68.105119
1447,979,1501,0.034710,114.000000,15.276538,15.276538,13.276669,13.276669,-100.723331
1448,981,980,0.004130,57.000000,6.890000,6.890000,6.890000,6.890000,-50.110000
1449,981,1292,0.004960,120.000000,-15.850321,-15.850321,-12.480497,-12.480497,-107.519503
1450,1402,981,0.061160,120.000000,-8.960321,-8.960321,-5.590497,-5.590497,-114.409503
1451,982,1470,0.070250,90.000000,-4.692841,-4.692841,-4.427182,-4.427182,-85.572818
1452,985,983,0.004960,90.000000,12.290000,12.288096,12.288096,12.290000,-77.710000
1453,986,984,0.004130,140.000000,0.000000,0.000000,0.000000,0.000000,-140.000000
1454,1058,985,0.010740,120.000000,-38.981747,-38.980868,-39.440276,-39.441155,-80.558845
1455,985,1306,0.004130,120.000000,-51.271747,-51.268963,-51.728371,-51.731155,-68.268845
1456,1307,986,0.004130,140.000000,37.562341,37.244873,37.368438,37.685906,-102.314094
1457,987,989,0.007440,114.000000,0.000000,0.000000,0.000000,0.000000,-114.000000
1458,988,990,0.006610,114.000000,-17.690000,-17.690000,-17.690000,-17.690000,-96.310000
1459,989,996,0.023140,120.000000,-5.900000,-5.900000,-5.900000,-5.900000,-114.100000
1460,1125,989,0.000830,114.000000,-5.900000,-5.900000,-5.900000,-5.900000,-108.100000
1461,1126,990,0.000830,114.000000,-6.700000,-6.700000,-6.700000,-6.700000,-107.300000
1462,1501,991,0.052890,114.000000,11.876538,11.876538,9.876669,9.876669,-104.123331
1463,1183,992,0.014050,140.000000,29.808484,29.808484,30.077934,30.077934,-109.922066
1464,992,1459,0.001650,140.000000,26.608484,26.608484,26.877934,26.877934,-113.122066
1465,994,993,0.000100,438.000000,-22.847522,-22.847522,-21.244863,-21.244863,-416.755137
1466,994,1289,0.024790,57.000000,35.794765,35.794765,35.051134,35.051134,-21.948866
1467,1407,994,0.060330,57.000000,17.847242,17.847242,18.706270,18.706270,-38.293730
1468,1017,995,0.038020,114.000000,51.588844,51.588844,50.999932,50.999932,-63.000068
1469,1112,995,0.004960,140.000000,-71.540840,-71.540840,-69.937888,-69.937888,-70.062112
1470,1145,995,0.026450,140.000000,-28.243456,-28.243456,-28.655268,-28.655268,-111.344732
1471,1378,995,0.009090,140.000000,-36.494820,-36.494820,-35.571034,-35.571034,-104.428966
1472,1539,995,0.023140,140.000000,-46.950367,-46.950367,-47.965304,-47.965304,-92.034696
1473,1401,996,0.027270,114.000000,14.942477,14.942477,14.543230,14.543230,-99.456770
1474,1111,997,0.003310,140.000000,-8.803238,-8.803238,-6.197366,-6.197366,-133.802634
1475,1127,997,0.025620,120.000000,14.923351,14.923351,12.105339,12.105339,-107.894661
1476,1222,997,0.025620,120.000000,44.848515,44.848515,41.720062,41.720062,-78.279938
1477,1572,998,0.010740,114.000000,40.417851,40.417851,25.904350,25.904350,-88.095650
1478,1241,999,0.015700,90.000000,-10.991808,-10.991808,-11.418725,-11.418725,-78.581275
1479,999,1311,0.029750,114.000000,-24.481808,-24.481808,-24.908725,-24.908725,-89.091275
1480,1000,1556,0.001650,57.000000,-3.400000,-3.400000,-3.400000,-3.400000,-53.600000
1481,1001,1556,0.001650,57.000000,-0.700000,-0.700000,-0.700000,-0.700000,-56.300000
1482,1002,1003,0.004960,120.000000,-5.600000,-5.600000,-5.600000,-5.600000,-114.400000
1483,1003,1491,0.011570,140.000000,-19.943133,-19.943133,-15.042197,-15.042197,-124.957803
1484,1008,1004,0.009090,90.000000,3.050024,3.050024,2.180613,2.180613,-87.819387
1485,1005,1007,0.002480,76.000000,-4.500000,-3.825000,-3.825000,-4.500000,-71.500000
1486,1006,1008,0.000830,140.000000,0.000000,0.000000,0.000000,0.000000,-140.000000
1487,1007,1010,0.004130,90.000000,9.290000,9.105508,9.105508,9.290000,-80.710000
1488,1553,1007,0.006610,90.000000,13.790000,12.930508,12.930508,13.790000,-76.210000
1489,1552,1008,0.006610,90.000000,3.050024,3.050024,2.180613,2.180613,-87.819387
1490,1371,1009,0.000830,90.000000,25.380000,25.380000,25.380000,25.380000,-64.620000
1491,1552,1011,0.015700,90.000000,8.377304,8.377304,7.667568,7.667568,-82.332432
1492,1193,1012,0.041320,90.000000,-20.729390,-20.729390,-21.316724,-21.316724,-68.683276
1493,1553,1012,0.057020,90.000000,29.819390,29.706391,30.293725,30.406724,-59.593276
1494,1014,1017,0.001650,114.000000,-17.890000,-17.890000,-17.890000,-17.890000,-96.110000
1495,1015,1019,0.003310,114.000000,-18.490000,-18.490000,-18.490000,-18.490000,-95.510000
1496,1016,1018,0.001650,114.000000,-63.330000,-63.330000,-63.330000,-63.330000,-50.670000
1497,1191,1017,0.003310,114.000000,69.478844,69.478844,68.889932,68.889932,-45.110068
1498,1192,1018,0.002480,114.000000,78.272477,78.272477,77.873230,77.873230,-36.126770
1499,1018,1401,0.012400,114.000000,14.942477,14.942477,14.543230,14.543230,-99.456770
1500,1019,1191,0.002480,114.000000,-25.190000,-25.190000,-25.190000,-25.190000,-88.810000
1501,1287,1019,0.021490,114.000000,-6.700000,-6.700000,-6.700000,-6.700000,-107.300000
1502,1020,1522,0.009090,114.000000,-2.174838,-2.123387,-4.166111,-4.217562,-109.782438
1503,1021,1136,0.015700,140.000000,0.000000,0.000000,0.000000,0.000000,-140.000000
1504,1468,1021,0.000830,90.000000,0.000000,0.000000,0.000000,0.000000,-90.000000
1505,1230,1022,0.004130,90.000000,2.000000,2.000391,2.000391,2.000000,-88.000000
1506,1231,1023,0.004130,90.000000,0.000000,0.000000,0.000000,0.000000,-90.000000
1507,1025,1024,0.000100,438.000000,3.905600,3.905600,4.030099,4.030099,-433.969901
1508,1308,1024,0.032230,57.000000,12.269516,12.269516,8.977462,8.977462,-48.022538
1509,2083,1024,0.120660,90.000000,-4.290000,-4.290000,-4.290000,-4.290000,-85.710000
1510,1872,1025,0.066120,90.000000,0.000000,0.000000,0.000000,0.000000,-90.000000
1511,1153,1026,0.023140,114.000000,-51.907995,-51.907995,-50.407908,-50.407908,-63.592092
1512,1583,1026,0.007440,120.000000,56.007995,56.007995,54.507908,54.507908,-65.492092
1513,1216,1027,0.006610,57.000000,5.380000,5.380000,6.620000,6.620000,-50.380000
1514,1216,1028,0.006610,90.000000,0.310000,0.310000,0.310000,0.310000,-89.690000
1515,1217,1029,0.006610,90.000000,5.380000,5.380000,5.380000,5.380000,-84.620000
1516,1031,1030,0.000100,438.000000,2.446675,2.446675,1.985181,1.985181,-436.014819
1517,1524,1030,0.013220,114.000000,21.633325,21.633325,22.094819,22.094819,-91.905181
1518,1216,1031,0.006610,114.000000,2.446675,2.446675,1.985181,1.985181,-112.014819
1519,1524,1032,0.005790,114.000000,7.790000,7.790000,7.790000,7.790000,-106.210000
1520,1523,1033,0.005790,114.000000,9.990000,9.990000,9.990000,9.990000,-104.010000
1521,1217,1034,0.002480,120.000000,6.700000,6.700000,6.700000,6.700000,-113.300000
1522,1216,1035,0.002480,120.000000,5.600000,5.600000,5.600000,5.600000,-114.400000
1523,1217,1036,0.002480,114.000000,7.790000,7.790000,7.790000,7.790000,-106.210000
1524,1523,1037,0.002480,114.000000,11.090000,11.090000,11.090000,11.090000,-102.910000
1525,1524,1038,0.002480,114.000000,8.990000,8.990000,8.990000,8.990000,-105.010000
1526,1040,1039,0.000100,438.000000,35.665943,35.665943,36.192723,36.192723,-401.807277
1527,1216,1039,0.012400,114.000000,-7.185943,-7.185943,-7.712723,-7.712723,-106.287277
1528,1524,1040,0.004960,114.000000,35.665943,35.665943,36.192723,36.192723,-77.807277
1529,1041,1043,0.000830,120.000000,-1.200000,-1.200000,-1.200000,-1.200000,-118.800000
1530,1044,1042,0.000830,120.000000,1.200000,1.200000,1.200000,1.200000,-118.800000
1531,1142,1043,0.090080,120.000000,49.056600,49.056600,48.909840,48.909840,-71.090160
1532,1043,1217,0.009920,120.000000,47.856600,47.856600,47.709840,47.709840,-72.290160
1533,1044,1217,0.009920,120.000000,34.794637,34.794637,34.475783,34.475783,-85.524217
1534,1523,1044,0.017360,120.000000,35.994637,35.994637,35.675783,35.675783,-84.324217
1535,1306,1045,0.002480,114.000000,-68.361747,-68.333729,-68.793137,-68.821155,-45.178845
1536,1536,1045,0.011570,140.000000,70.261747,69.948729,70.408137,70.721155,-69.278845
1537,1046,1050,0.013220,114.000000,-3.200000,-3.200000,-3.200000,-3.200000,-110.800000
1538,1047,1050,0.011570,114.000000,0.000000,0.000000,0.000000,0.000000,-114.000000
1539,1048,1049,0.003310,114.000000,0.000000,0.000000,0.000000,0.000000,-114.000000
1540,1049,1450,0.026450,120.000000,33.683422,33.683422,33.247252,33.247252,-86.752748
1541,1147,1050,0.021490,114.000000,-34.487209,-34.487209,-34.185993,-34.185993,-79.814007
1542,1071,1051,0.027270,140.000000,-38.496952,-38.496952,-38.606075,-38.606075,-101.393925
1543,1440,1051,0.010740,120.000000,62.076952,62.076952,62.186075,62.186075,-57.813925
1544,1436,1052,0.004130,140.000000,-80.003741,-80.003741,-79.824858,-79.824858,-60.175142
1545,1439,1052,0.009090,120.000000,80.003741,80.003741,79.824858,79.824858,-40.175142
1546,1083,1053,0.030580,114.000000,-27.524543,-27.524543,-25.694583,-25.694583,-88.305417
1547,1223,1053,0.016530,114.000000,-1.438868,-1.438868,-1.824413,-1.824413,-112.175587
1548,1243,1053,0.032230,114.000000,6.299124,6.299124,5.856757,5.856757,-108.143243
1549,1266,1053,0.004130,114.000000,-27.605714,-27.605714,-28.607760,-28.607760,-85.392240
1550,1161,1054,0.046280,140.000000,-55.919954,-55.919954,-55.606117,-55.606117,-84.393883
1551,1436,1054,0.014880,114.000000,74.803741,74.803741,74.624858,74.624858,-39.375142
1552,1450,1054,0.015700,114.000000,20.793422,20.793422,20.357252,20.357252,-93.642748
1553,1055,1079,0.103310,90.000000,-9.288806,-9.288806,-9.474525,-9.474525,-80.525475
1554,1489,1055,0.131400,90.000000,-2.788806,-2.788806,-2.974525,-2.974525,-87.025475
1555,1056,1057,0.000830,120.000000,-6.990000,-6.990000,-6.990000,-6.990000,-113.010000
1556,1057,1083,0.009920,140.000000,-7.961516,-7.961516,-7.692066,-7.692066,-132.307934
1557,1237,1059,0.004960,140.000000,6.249937,6.249937,7.716565,7.716566,-132.283434
1558,1059,1331,0.004130,140.000000,2.851844,2.851844,-0.575289,-0.575289,-139.424711
1559,1061,1063,0.000830,140.000000,-8.090000,-8.090000,-8.090000,-8.090000,-131.910000
1560,1062,1095,0.011570,140.000000,0.000000,0.000000,0.000000,0.000000,-140.000000
1561,1464,1063,0.013220,104.000000,-1.800000,-1.800000,-1.800000,-1.800000,-102.200000
1562,1064,1065,0.010740,140.000000,-3.400000,-3.400000,-3.400000,-3.400000,-136.600000
1563,1065,1284,0.012400,120.000000,-43.738238,-43.738238,-43.667704,-43.667704,-76.332296
1564,1549,1065,0.042980,120.000000,-40.338238,-40.338238,-40.267704,-40.267704,-79.732296
1565,1425,1066,0.004960,140.000000,-4.517197,-4.517197,-4.419496,-4.419496,-135.580504
1566,1589,1066,0.008260,140.000000,1.791149,1.791149,1.529893,1.529893,-138.470107
1567,1067,1069,0.001650,120.000000,-5.700000,-5.700000,-5.700000,-5.700000,-114.300000
1568,1070,1068,0.002480,120.000000,1.000000,1.000000,1.000000,1.000000,-119.000000
1569,1069,1390,0.020660,120.000000,-23.093743,-23.093743,-23.220760,-23.220760,-96.779240
1570,1546,1069,0.011570,120.000000,-17.393743,-17.393743,-17.520760,-17.520760,-102.479240
1571,1070,1326,0.022310,120.000000,7.987253,7.987253,8.101422,8.101422,-111.898578
1572,1356,1070,0.013220,120.000000,8.987253,8.987253,9.101422,9.101422,-110.898578
1573,1133,1074,0.039670,120.000000,-21.221294,-21.221294,-25.667949,-25.667949,-94.332051
1574,1552,1074,0.061980,120.000000,27.821294,27.821294,32.267949,32.267949,-87.732051
1575,1335,1075,0.010740,140.000000,-20.270760,-20.270760,-16.024986,-16.024986,-123.975014
1576,1120,1078,0.115700,114.000000,-1.572459,-1.665518,-4.768808,-4.675750,-109.324250
1577,1080,1081,0.000830,114.000000,-9.690000,-9.690000,-9.690000,-9.690000,-104.310000
1578,1184,1081,0.023140,114.000000,29.864298,29.864298,28.066401,28.066401,-85.933599
1579,1081,1385,0.009090,140.000000,20.174298,20.174298,18.376401,18.376401,-121.623599
1580,1099,1082,0.006610,120.000000,-13.849937,-13.849937,-15.316565,-15.316566,-104.683434
1581,1119,1082,0.000830,120.000000,14.024224,14.024224,14.488805,14.488805,-105.511195
1582,1082,1266,0.026450,114.000000,-7.515714,-7.515714,-8.517760,-8.517760,-105.482240
1583,1138,1084,0.052070,114.000000,18.135679,18.135679,18.713810,18.713810,-95.286190
1584,1084,1343,0.032230,114.000000,13.035679,13.035679,13.613810,13.613810,-100.386190
1585,1233,1085,0.006610,120.000000,0.000000,0.000000,0.000000,0.000000,-120.000000
1586,1244,1086,0.061160,140.000000,-1.647432,-1.647432,-1.409561,-1.409561,-138.590439
1587,1086,1328,0.068600,140.000000,-2.847432,-2.847432,-2.609561,-2.609561,-137.390439
1588,1087,1557,0.033060,120.000000,-11.911283,-11.646477,-15.798990,-16.063797,-103.936203
1589,1088,1182,0.095040,85.000000,-11.439814,-11.439814,-8.904640,-8.904640,-76.095360
1590,1088,1219,0.019830,120.000000,-7.011896,-6.892520,-11.793838,-11.913214,-108.086786
1591,1088,1593,0.016530,140.000000,11.751710,11.751710,14.117854,14.117854,-125.882146
1592,1431,1089,0.041320,114.000000,4.083105,4.083105,2.896943,2.896943,-111.103057
1593,1574,1089,0.052070,114.000000,8.206895,8.206895,9.393057,9.393057,-104.606943
1594,1090,1092,0.009920,66.000000,-7.090000,-7.090000,-7.090000,-7.090000,-58.910000
1595,1091,1093,0.012400,61.000000,-7.490000,-7.490000,-7.490000,-7.490000,-53.510000
1596,1428,1092,0.029750,114.000000,-3.800000,-3.800000,-3.800000,-3.800000,-110.200000
1597,1092,1489,0.057850,57.000000,-10.890000,-10.890000,-10.890000,-10.890000,-46.110000
1598,1429,1093,0.028930,114.000000,-7.890000,-7.890000,-7.890000,-7.890000,-106.110000
1599,1093,1489,0.040500,57.000000,-15.380000,-15.380000,-15.380000,-15.380000,-41.620000
1600,1094,1491,0.010740,140.000000,48.060840,48.060840,46.457888,46.457888,-93.542112
1601,1545,1094,0.013220,140.000000,55.150840,55.150840,53.547888,53.547888,-86.452112
1602,1511,1095,0.004960,140.000000,-10.300420,-10.300420,-10.391611,-10.391611,-129.608389
1603,1095,1532,0.009090,140.000000,32.436574,32.436574,32.389182,32.389182,-107.610818
1604,1220,1096,0.017360,140.000000,-15.551564,-15.538684,-13.898534,-13.911414,-126.088586
1605,1096,1403,0.008260,140.000000,-12.909526,-12.936596,-13.813669,-13.786599,-126.213401
1606,1096,1492,0.005790,140.000000,-5.765949,-5.804566,-6.621957,-6.583340,-133.416660
1607,1495,1096,0.013220,140.000000,3.664465,3.681378,4.304348,4.287435,-135.712565
1608,1096,1510,0.004960,140.000000,8.190000,8.144921,8.144921,8.190000,-131.810000
1609,1098,1097,0.000100,438.000000,3.426248,3.426248,2.913371,2.913371,-435.086629
1610,1120,1097,0.061160,120.000000,20.223305,20.047260,21.249059,21.425104,-98.574896
1611,1097,1471,0.011570,28.000000,5.600000,5.600000,5.600000,5.600000,-22.400000
1612,1098,1419,0.014050,114.000000,-15.448525,-15.448525,-15.790279,-15.790279,-98.209721
1613,1098,1472,0.011570,57.000000,16.090000,16.090000,16.090000,16.090000,-40.910000
1614,1237,1099,0.009090,120.000000,-7.649937,-7.649937,-9.116565,-9.116566,-110.883434
1615,1100,1101,0.000830,120.000000,-2.700000,-2.961003,-2.961003,-2.700000,-117.300000
1616,1101,1232,0.005790,140.000000,-2.319240,-2.591167,-6.836941,-6.565014,-133.434986
1617,1374,1101,0.019830,140.000000,0.380760,0.369836,-3.875939,-3.865014,-136.134986
1618,1102,1585,0.024790,90.000000,26.268632,26.268632,25.967340,25.967340,-64.032660
1619,1571,1103,0.042150,120.000000,12.286832,12.286832,13.365586,13.365586,-106.634414
1620,1104,1190,0.016530,90.000000,17.930981,17.930981,25.418284,25.418284,-64.581716
1621,1359,1104,0.032230,90.000000,31.720981,31.720981,39.208284,39.208284,-50.791716
1622,1167,1105,0.047110,120.000000,-14.140822,-14.140822,-11.913898,-11.913898,-108.086102
1623,1166,1106,0.047110,120.000000,-28.339394,-28.339394,-26.421997,-26.421997,-93.578003
1624,1170,1106,0.051240,90.000000,-8.465459,-8.465459,-7.534142,-7.534142,-82.465858
1625,1108,1107,0.000100,438.000000,27.246023,27.246023,27.798676,27.798676,-410.201324
1626,1107,1343,0.061980,114.000000,-18.455346,-18.455346,-18.203984,-18.203984,-95.796016
1627,1108,1451,0.009920,120.000000,-42.710262,-42.710262,-43.403863,-43.403863,-76.596137
1628,1111,1109,0.001650,90.000000,2.300000,2.300000,2.300000,2.300000,-87.700000
1629,1112,1110,0.001650,120.000000,9.590000,9.590000,9.590000,9.590000,-110.410000
1630,1535,1111,0.014050,140.000000,-6.503238,-6.503238,-3.897366,-3.897366,-136.102634
1631,1275,1112,0.022310,140.000000,-61.950840,-61.950840,-60.347888,-60.347888,-79.652112
1632,1113,1511,0.001650,140.000000,-2.610420,-2.610420,-2.701611,-2.701611,-137.298389
1633,1114,1267,0.023970,76.000000,27.540321,27.519778,24.149953,24.170497,-51.829503
1634,1114,1354,0.010740,140.000000,20.978984,20.933134,21.434149,21.479999,-118.520001
1635,1114,1409,0.091740,57.000000,3.700000,3.694632,3.694632,3.700000,-53.300000
1636,1483,1114,0.021490,120.000000,-28.181366,-28.158452,-28.838227,-28.861141,-91.138859
1637,1115,1181,0.042980,120.000000,63.130195,63.116322,61.893543,61.907416,-58.092584
1638,1484,1115,0.019010,120.000000,-7.788611,-7.771702,-7.610088,-7.626997,-112.373003
1639,1500,1115,0.009920,90.000000,-17.987834,-17.927725,-17.764289,-17.824398,-72.175602
1640,1285,1116,0.025620,140.000000,5.700000,5.700000,5.700000,5.700000,-134.300000
1641,1117,1538,0.037190,114.000000,-7.790000,-7.641894,-7.641894,-7.790000,-106.210000
1642,1118,1119,0.008260,90.000000,-6.200000,-6.200000,-6.200000,-6.200000,-83.800000
1643,1271,1119,0.019830,120.000000,20.224224,20.224224,20.688805,20.688805,-99.311195
1644,1301,1120,0.042980,114.000000,4.815407,5.065917,-0.098954,-0.349463,-113.650537
1645,1571,1120,0.008260,114.000000,-20.976832,-19.673332,-20.752086,-22.055586,-91.944414
1646,1121,1231,0.047930,120.000000,5.480887,5.438744,6.340250,6.382392,-113.617608
1647,1121,1553,0.104960,120.000000,-5.480887,-5.438744,-6.340250,-6.382392,-113.617608
1648,1143,1122,0.066940,57.000000,-27.992833,-27.992833,-17.660302,-17.660302,-39.339698
1649,1169,1122,0.021490,114.000000,28.998449,28.998449,22.810157,22.810157,-91.189843
1650,1283,1122,0.066120,114.000000,12.784384,12.784384,8.640145,8.640145,-105.359855
1651,1342,1123,0.070250,90.000000,-23.295407,-23.295407,-18.130537,-18.130537,-71.869463
1652,1528,1123,0.050410,57.000000,23.295407,23.295407,18.130537,18.130537,-38.869463
1653,1127,1124,0.009090,90.000000,5.600000,5.600000,5.600000,5.600000,-84.400000
1654,1452,1127,0.014880,120.000000,20.523351,20.523351,17.705339,17.705339,-102.294661
1655,1128,1129,0.009920,140.000000,-9.890000,-9.827542,-9.827542,-9.890000,-130.110000
1656,1553,1129,0.081820,114.000000,19.150000,19.078824,19.078824,19.150000,-94.850000
1657,1130,1131,0.000830,114.000000,-4.000000,-3.400000,-3.400000,-4.000000,-110.000000
1658,1232,1131,0.001240,120.000000,84.653893,86.499935,77.353224,75.507183,-44.492817
1659,1131,1383,0.023140,120.000000,80.653893,83.099935,73.953224,71.507183,-48.492817
1660,1132,1195,0.006610,114.000000,14.546574,14.546574,14.499182,14.499182,-99.500818
1661,1532,1132,0.029750,114.000000,25.636574,25.636574,25.589182,25.589182,-88.410818
1662,1430,1133,0.066120,120.000000,-1.929195,-1.929195,-5.131983,-5.131983,-114.868017
1663,1512,1136,0.041320,140.000000,10.990000,10.990000,10.990000,10.990000,-129.010000
1664,1284,1137,0.003310,76.000000,4.100000,4.100000,4.100000,4.100000,-71.900000
1665,1368,1138,0.020660,114.000000,-0.941037,-0.941037,-1.241018,-1.241018,-112.758982
1666,1435,1138,0.071070,114.000000,-38.481227,-38.481227,-37.280456,-37.280456,-76.719544
1667,1525,1138,0.028930,120.000000,-21.994076,-21.994076,-22.005644,-22.005644,-97.994356
1668,1600,1138,0.076030,114.000000,-42.865645,-42.865645,-43.559080,-43.559080,-70.440920
1669,1229,1139,0.009090,114.000000,-43.798527,-43.798527,-43.269137,-43.269137,-70.730863
1670,1451,1139,0.042980,120.000000,-45.010262,-45.010262,-45.703863,-45.703863,-74.296137
1671,1140,1188,0.006610,140.000000,54.617823,54.617823,54.758226,54.758226,-85.241774
1672,1257,1140,0.041320,140.000000,-58.693627,-58.693627,-58.781762,-58.781762,-81.218238
1673,1357,1140,0.063640,140.000000,-47.228963,-47.228963,-46.928982,-46.928982,-93.071018
1674,1396,1140,0.005790,140.000000,0.000000,0.000000,0.000000,0.000000,-140.000000
1675,1598,1140,0.038840,140.000000,-52.869586,-52.869586,-52.941030,-52.941030,-87.058970
1676,1189,1141,0.006610,152.000000,-95.956214,-95.956214,-96.824292,-96.824292,-55.175708
1677,1191,1141,0.001650,140.000000,0.950578,0.950578,1.245034,1.245034,-138.754966
1678,1191,1141,0.001650,140.000000,0.950578,0.950578,1.245034,1.245034,-138.754966
1679,1302,1141,0.038840,140.000000,-3.000000,-3.000000,-3.000000,-3.000000,-137.000000
1680,1397,1141,0.004130,152.000000,-40.003174,-40.003174,-39.426874,-39.426874,-112.573126
1681,1142,1426,0.020660,120.000000,-68.346600,-68.346600,-68.199840,-68.199840,-51.800160
1682,1143,1745,0.050410,57.000000,21.492833,21.492833,11.160302,11.160302,-45.839698
1683,1212,1144,0.032230,114.000000,51.826184,51.826184,54.128148,54.128148,-59.871852
1684,1595,1144,0.057850,114.000000,-46.926184,-46.926184,-49.228148,-49.228148,-64.771852
1685,1145,1274,0.006610,140.000000,15.653456,15.653456,16.065268,16.065268,-123.934732
1686,1146,1318,0.009920,90.000000,-23.490452,-23.462170,-22.340219,-22.368500,-67.631500
1687,1581,1146,0.075210,90.000000,-6.500452,-6.500452,-5.378500,-5.378500,-84.621500
1688,1485,1147,0.025620,114.000000,-23.197209,-23.197209,-22.895993,-22.895993,-91.104007
1689,1382,1148,0.105790,120.000000,14.359289,13.814007,13.577756,14.123038,-105.876962
1690,1576,1148,0.068600,120.000000,-9.259289,-9.259289,-9.023038,-9.023038,-110.976962
1691,1258,1149,0.020660,114.000000,-10.790000,-10.790000,-10.790000,-10.790000,-103.210000
1692,1313,1149,0.071070,114.000000,10.283949,10.445800,10.454958,10.293106,-103.706894
1693,1151,1150,0.001650,140.000000,11.990000,11.990000,11.990000,11.990000,-128.010000
1694,1151,1216,0.114880,120.000000,12.189847,12.189847,12.261293,12.261293,-107.738707
1695,1417,1151,0.065290,120.000000,24.179847,24.179847,24.251293,24.251293,-95.748707
1696,1153,1152,0.007440,90.000000,0.000000,0.000000,0.000000,0.000000,-90.000000
1697,1490,1153,0.000830,140.000000,-51.907995,-51.907995,-50.407908,-50.407908,-89.592092
1698,1193,1154,0.036360,114.000000,9.500000,9.500000,9.500000,9.500000,-104.500000
1699,1228,1155,0.008260,120.000000,-20.548963,-20.548963,-20.248982,-20.248982,-99.751018
1700,1357,1155,0.014880,120.000000,30.338963,30.338963,30.038982,30.038982,-89.961018
1701,1157,1158,0.000830,140.000000,0.000000,0.000000,0.000000,0.000000,-140.000000
1702,1158,1222,0.014050,120.000000,46.348515,46.348515,43.220062,43.220062,-76.779938
1703,1453,1158,0.000830,140.000000,46.348515,46.348515,43.220062,43.220062,-96.779938
1704,1161,1159,0.008260,90.000000,0.000000,0.000000,0.000000,0.000000,-90.000000
1705,1162,1160,0.008260,90.000000,12.590000,12.590000,12.590000,12.590000,-77.410000
1706,1358,1161,0.019830,140.000000,-55.919954,-55.919954,-55.606117,-55.606117,-84.393883
1707,1485,1162,0.015700,140.000000,17.797209,17.797209,17.495993,17.495993,-122.504007
1708,1536,1163,0.041320,140.000000,3.875948,3.786111,4.165235,4.255072,-135.744928
1709,1164,1166,0.001240,120.000000,0.000000,0.000000,0.000000,0.000000,-120.000000
1710,1165,1167,0.001240,120.000000,-1.800000,-1.800000,-1.800000,-1.800000,-118.200000
1711,1452,1166,0.094210,120.000000,-28.339394,-28.339394,-26.421997,-26.421997,-93.578003
1712,1453,1167,0.094210,120.000000,-12.340822,-12.340822,-10.113898,-10.113898,-109.886102
1713,1476,1168,0.052070,57.000000,21.890000,21.890000,21.890000,21.890000,-35.110000
1714,1389,1170,0.070250,90.000000,2.424541,2.424541,3.355858,3.355858,-86.644142
1715,1269,1171,0.061160,90.000000,42.372848,42.372848,42.723399,42.723399,-47.276601
1716,1556,1171,0.015700,140.000000,-26.682848,-26.682848,-27.033399,-27.033399,-112.966601
1717,1172,1539,0.004960,114.000000,-5.300000,-5.300000,-5.300000,-5.300000,-108.700000
1718,1175,1580,0.007440,120.000000,-6.751566,-6.751566,-2.174573,-2.174573,-117.825427
1719,1176,1178,0.001240,90.000000,-9.990000,-9.990000,-9.990000,-9.990000,-80.010000
1720,1177,1580,0.028930,90.000000,-11.090000,-11.090000,-11.090000,-11.090000,-78.910000
1721,1384,1179,0.052890,120.000000,15.864838,14.009889,16.052612,17.907562,-102.092438
1722,1522,1179,0.005790,114.000000,-2.474838,-2.468387,-4.511111,-4.517562,-109.482438
1723,1365,1180,0.017360,114.000000,0.000000,0.000000,0.000000,0.000000,-114.000000
1724,1181,1190,0.047110,120.000000,56.930195,56.930195,55.707416,55.707416,-64.292584
