brcIdx,frmBusIdx,toBusIdx,x,rateA,pkPreRT,pkRT_ISO,pkPostRTSCED,pkPostRTACtual,pkPostRTVio
1588,1087,1557,0.033060,120.000000,-11.911283,-6.798436,-5.966039,-11.078886,-108.921114
1589,1088,1182,0.095040,85.000000,-11.439814,-16.245893,-17.178450,-12.372371,-72.627629
1590,1088,1219,0.019830,120.000000,-7.011896,-0.692215,0.341108,-5.978573,-114.021427
1591,1088,1593,0.016530,140.000000,11.751710,8.898108,8.797342,11.650945,-128.349055
1592,1431,1089,0.041320,114.000000,4.083105,4.083105,4.251612,4.251612,-109.748388
1593,1574,1089,0.052070,114.000000,8.206895,8.206895,8.038388,8.038388,-105.961612
1594,1090,1092,0.009920,66.000000,-7.090000,-7.090000,-7.090000,-7.090000,-58.910000
1595,1091,1093,0.012400,61.000000,-7.490000,-7.490000,-7.490000,-7.490000,-53.510000
1596,1428,1092,0.029750,114.000000,-3.800000,-3.800000,-3.800000,-3.800000,-110.200000
1597,1092,1489,0.057850,57.000000,-10.890000,-10.890000,-10.890000,-10.890000,-46.110000
1598,1429,1093,0.028930,114.000000,-7.890000,-7.890000,-7.890000,-7.890000,-106.110000
1599,1093,1489,0.040500,57.000000,-15.380000,-15.380000,-15.380000,-15.380000,-41.620000
1600,1094,1491,0.010740,140.000000,48.060840,48.060840,51.153320,51.153320,-88.846680
1601,1545,1094,0.013220,140.000000,55.150840,55.150840,58.243320,58.243320,-81.756680
1602,1511,1095,0.004960,140.000000,-10.300420,-8.693870,-8.327865,-9.934415,-130.065585
1603,1095,1532,0.009090,140.000000,32.436574,31.619829,30.876547,31.693292,-108.306708
1604,1220,1096,0.017360,140.000000,-15.551564,-14.331498,-14.845685,-16.065752,-123.934248
1605,1096,1403,0.008260,140.000000,-12.909526,-15.473734,-15.102540,-12.538332,-127.461668
1606,1096,1492,0.005790,140.000000,-5.765949,-7.955597,-7.610284,-5.420636,-134.579364
1607,1495,1096,0.013220,140.000000,3.664465,5.264603,5.000950,3.400812,-136.599188
1608,1096,1510,0.004960,140.000000,8.190000,8.022838,8.022838,8.190000,-131.810000
1609,1098,1097,0.000100,438.000000,3.426248,6.066513,7.301660,4.661395,-433.338605
1610,1120,1097,0.061160,120.000000,20.223305,19.897318,17.828702,18.154689,-101.845311
1611,1097,1471,0.011570,28.000000,5.600000,6.720000,6.720000,5.600000,-22.400000
1612,1098,1419,0.014050,114.000000,-15.448525,-17.497081,-17.700290,-15.651735,-98.348265
1613,1098,1472,0.011570,57.000000,16.090000,19.308000,19.308000,16.090000,-40.910000
1614,1237,1099,0.009090,120.000000,-7.649937,-17.366587,-17.513562,-7.796913,-112.203087
1615,1100,1101,0.000830,120.000000,-2.700000,-2.160000,-2.160000,-2.700000,-117.300000
1616,1101,1232,0.005790,140.000000,-2.319240,0.080022,1.500990,-0.898272,-139.101728
1617,1374,1101,0.019830,140.000000,0.380760,2.240022,3.660990,1.801728,-138.198272
1618,1102,1585,0.024790,90.000000,26.268632,26.681329,26.872362,26.459665,-63.540335
1619,1571,1103,0.042150,120.000000,12.286832,10.737995,8.555372,10.104209,-109.895791
1620,1104,1190,0.016530,90.000000,17.930981,33.515495,34.117940,18.533426,-71.466574
1621,1359,1104,0.032230,90.000000,31.720981,44.547495,45.149940,32.323426,-57.676574
1622,1167,1105,0.047110,120.000000,-14.140822,-14.137388,-14.389616,-14.393050,-105.606950
1623,1166,1106,0.047110,120.000000,-28.339394,-22.185315,-21.968964,-28.123043,-91.876957
1624,1170,1106,0.051240,90.000000,-8.465459,-1.303839,-1.035359,-8.196979,-81.803021
1625,1108,1107,0.000100,438.000000,27.246023,26.614046,26.279125,26.911101,-411.088899
1626,1107,1343,0.061980,114.000000,-18.455346,-17.741507,-17.885395,-18.599234,-95.400766
1627,1108,1451,0.009920,120.000000,-42.710262,-42.078285,-41.661197,-42.293174,-77.706826
1628,1111,1109,0.001650,90.000000,2.300000,1.840000,1.840000,2.300000,-87.700000
1629,1112,1110,0.001650,120.000000,9.590000,7.672000,7.672000,9.590000,-110.410000
1630,1535,1111,0.014050,140.000000,-6.503238,-13.830375,-13.819740,-6.492604,-133.507396
1631,1275,1112,0.022310,140.000000,-61.950840,-61.271914,-64.364394,-65.043320,-74.956680
1632,1113,1511,0.001650,140.000000,-2.610420,-1.807145,-1.441140,-2.244415,-137.755585
1633,1114,1267,0.023970,76.000000,27.540321,24.307287,23.838662,27.071696,-48.928304
1634,1114,1354,0.010740,140.000000,20.978984,24.172480,24.401441,21.207945,-118.792055
1635,1114,1409,0.091740,57.000000,3.700000,4.440000,4.440000,3.700000,-53.300000
1636,1483,1114,0.021490,120.000000,-28.181366,-32.600030,-32.910521,-28.491857,-91.508143
1637,1115,1181,0.042980,120.000000,63.130195,62.351976,61.722411,62.500630,-57.499370
1638,1484,1115,0.019010,120.000000,-7.788611,-9.858547,-10.199301,-8.129365,-111.870635
1639,1500,1115,0.009920,90.000000,-17.987834,-22.098811,-22.438567,-18.327590,-71.672410
1640,1285,1116,0.025620,140.000000,5.700000,4.560000,4.560000,5.700000,-134.300000
1641,1117,1538,0.037190,114.000000,-7.790000,-6.232000,-6.232000,-7.790000,-106.210000
1642,1118,1119,0.008260,90.000000,-6.200000,-4.960000,-4.960000,-6.200000,-83.800000
1643,1271,1119,0.019830,120.000000,20.224224,23.118553,23.296535,20.402206,-99.597794
1644,1301,1120,0.042980,114.000000,4.815407,0.964745,0.408000,4.258662,-109.741338
1645,1571,1120,0.008260,114.000000,-20.976832,-21.165995,-18.983372,-18.794209,-95.205791
1646,1121,1231,0.047930,120.000000,5.480887,0.601322,-0.172216,4.707349,-115.292651
1647,1121,1553,0.104960,120.000000,-5.480887,-0.601322,0.172216,-4.707349,-115.292651
1648,1143,1122,0.066940,57.000000,-27.992833,-33.442603,-33.683759,-28.233989,-28.766011
1649,1169,1122,0.021490,114.000000,28.998449,33.417388,33.550174,29.131235,-84.868765
1650,1283,1122,0.066120,114.000000,12.784384,16.573215,16.681585,12.892754,-101.107246
1651,1342,1123,0.070250,90.000000,-23.295407,-23.140745,-22.584000,-22.738662,-67.261338
1652,1528,1123,0.050410,57.000000,23.295407,23.140745,22.584000,22.738662,-34.261338
1653,1127,1124,0.009090,90.000000,5.600000,4.480000,4.480000,5.600000,-84.400000
1654,1452,1127,0.014880,120.000000,20.523351,21.169453,20.994377,20.348274,-99.651726
1655,1128,1129,0.009920,140.000000,-9.890000,-11.868000,-11.868000,-9.890000,-130.110000
1656,1553,1129,0.081820,114.000000,19.150000,22.980000,22.980000,19.150000,-94.850000
1657,1130,1131,0.000830,114.000000,-4.000000,-3.200000,-3.200000,-4.000000,-110.000000
1658,1232,1131,0.001240,120.000000,84.653893,93.473538,103.268462,94.448818,-25.551182
1659,1131,1383,0.023140,120.000000,80.653893,90.273538,100.068462,90.448818,-29.551182
1660,1132,1195,0.006610,114.000000,14.546574,14.546574,13.803292,13.803292,-100.196708
1661,1532,1132,0.029750,114.000000,25.636574,25.573728,24.830446,24.893292,-89.106708
1662,1430,1133,0.066120,120.000000,-1.929195,5.897656,7.418826,-0.408026,-119.591974
1663,1512,1136,0.041320,140.000000,10.990000,11.459206,11.459206,10.990000,-129.010000
1664,1284,1137,0.003310,76.000000,4.100000,4.100000,4.100000,4.100000,-71.900000
1665,1368,1138,0.020660,114.000000,-0.941037,0.984441,1.401922,-0.523556,-113.476444
1666,1435,1138,0.071070,114.000000,-38.481227,-37.921492,-38.719448,-39.279183,-74.720817
1667,1525,1138,0.028930,120.000000,-21.994076,-20.619020,-20.546683,-21.921739,-98.078261
1668,1600,1138,0.076030,114.000000,-42.865645,-42.342426,-42.329346,-42.852565,-71.147435
1669,1229,1139,0.009090,114.000000,-43.798527,-38.503340,-38.572775,-43.867962,-70.132038
1670,1451,1139,0.042980,120.000000,-45.010262,-43.918285,-43.501197,-44.593174,-75.406826
1671,1140,1188,0.006610,140.000000,54.617823,54.617823,54.423476,54.423476,-85.576524
1672,1257,1140,0.041320,140.000000,-58.693627,-58.693627,-58.570391,-58.570391,-81.429609
1673,1357,1140,0.063640,140.000000,-47.228963,-47.228963,-47.646444,-47.646444,-92.353556
1674,1396,1140,0.005790,140.000000,0.000000,0.000000,0.000000,0.000000,-140.000000
1675,1598,1140,0.038840,140.000000,-52.869586,-52.869586,-52.769689,-52.769689,-87.230311
1676,1189,1141,0.006610,152.000000,-95.956214,-94.856566,-103.844439,-104.944087,-47.055913
1677,1191,1141,0.001650,140.000000,0.950578,3.857510,-3.127240,-6.034172,-133.965828
1678,1191,1141,0.001650,140.000000,0.950578,3.857510,-3.127240,-6.034172,-133.965828
1679,1302,1141,0.038840,140.000000,-3.000000,-2.675634,-2.675634,-3.000000,-137.000000
1680,1397,1141,0.004130,152.000000,-40.003174,-39.706248,-46.495438,-46.792365,-105.207635
1681,1142,1426,0.020660,120.000000,-68.346600,-68.306610,-68.314559,-68.354548,-51.645452
1682,1143,1745,0.050410,57.000000,21.492833,25.642603,25.883759,21.733989,-35.266011
1683,1212,1144,0.032230,114.000000,51.826184,45.013672,45.233001,52.045513,-61.954487
1684,1595,1144,0.057850,114.000000,-46.926184,-41.093672,-41.313001,-47.145513,-66.854487
1685,1145,1274,0.006610,140.000000,15.653456,15.653456,16.795162,16.795162,-123.204838
1686,1146,1318,0.009920,90.000000,-23.490452,-18.685199,-18.121410,-22.926663,-67.073337
1687,1581,1146,0.075210,90.000000,-6.500452,-5.093199,-4.529410,-5.936663,-84.063337
1688,1485,1147,0.025620,114.000000,-23.197209,-23.197209,-21.217976,-21.217976,-92.782024
1689,1382,1148,0.105790,120.000000,14.359289,18.380284,18.771235,14.750240,-105.249760
1690,1576,1148,0.068600,120.000000,-9.259289,-12.260284,-12.651235,-9.650240,-110.349760
1691,1258,1149,0.020660,114.000000,-10.790000,-10.790000,-10.790000,-10.790000,-103.210000
1692,1313,1149,0.071070,114.000000,10.283949,10.279057,10.271413,10.276305,-103.723695
1693,1151,1150,0.001650,140.000000,11.990000,11.990000,11.990000,11.990000,-128.010000
1694,1151,1216,0.114880,120.000000,12.189847,12.189847,12.206479,12.206479,-107.793521
1695,1417,1151,0.065290,120.000000,24.179847,24.179847,24.196479,24.196479,-95.803521
1696,1153,1152,0.007440,90.000000,0.000000,0.000000,0.000000,0.000000,-90.000000
1697,1490,1153,0.000830,140.000000,-51.907995,-51.907995,-56.770005,-56.770005,-83.229995
1698,1193,1154,0.036360,114.000000,9.500000,11.400000,11.400000,9.500000,-104.500000
1699,1228,1155,0.008260,120.000000,-20.548963,-20.548963,-20.966444,-20.966444,-99.033556
1700,1357,1155,0.014880,120.000000,30.338963,30.338963,30.756444,30.756444,-89.243556
1701,1157,1158,0.000830,140.000000,0.000000,0.000000,0.000000,0.000000,-140.000000
1702,1158,1222,0.014050,120.000000,46.348515,48.016193,48.167001,46.499323,-73.500677
1703,1453,1158,0.000830,140.000000,46.348515,48.016193,48.167001,46.499323,-93.500677
1704,1161,1159,0.008260,90.000000,0.000000,0.000000,0.000000,0.000000,-90.000000
1705,1162,1160,0.008260,90.000000,12.590000,12.590000,12.590000,12.590000,-77.410000
1706,1358,1161,0.019830,140.000000,-55.919954,-55.919954,-54.692103,-54.692103,-85.307897
1707,1485,1162,0.015700,140.000000,17.797209,17.797209,15.817976,15.817976,-124.182024
1708,1536,1163,0.041320,140.000000,3.875948,1.338446,0.529560,3.067062,-136.932938
1709,1164,1166,0.001240,120.000000,0.000000,0.000000,0.000000,0.000000,-120.000000
1710,1165,1167,0.001240,120.000000,-1.800000,-1.930467,-1.930467,-1.800000,-118.200000
1711,1452,1166,0.094210,120.000000,-28.339394,-22.185315,-21.968964,-28.123043,-91.876957
1712,1453,1167,0.094210,120.000000,-12.340822,-12.206921,-12.459149,-12.593050,-107.406950
1713,1476,1168,0.052070,57.000000,21.890000,21.890000,21.890000,21.890000,-35.110000
1714,1389,1170,0.070250,90.000000,2.424541,8.690171,8.958652,2.693021,-87.306979
1715,1269,1171,0.061160,90.000000,42.372848,42.372848,42.218606,42.218606,-47.781394
1716,1556,1171,0.015700,140.000000,-26.682848,-26.682848,-26.528606,-26.528606,-113.471394
1717,1172,1539,0.004960,114.000000,-5.300000,-4.982710,-4.982710,-5.300000,-108.700000
1718,1175,1580,0.007440,120.000000,-6.751566,-2.196285,-0.063940,-4.619221,-115.380779
1719,1176,1178,0.001240,90.000000,-9.990000,-7.992000,-7.992000,-9.990000,-80.010000
1720,1177,1580,0.028930,90.000000,-11.090000,-8.872000,-8.872000,-11.090000,-78.910000
1721,1384,1179,0.052890,120.000000,15.864838,21.958886,22.090206,15.996158,-104.003842
1722,1522,1179,0.005790,114.000000,-2.474838,-5.890886,-6.022206,-2.606158,-111.393842
1723,1365,1180,0.017360,114.000000,0.000000,0.000000,0.000000,0.000000,-114.000000
1724,1181,1190,0.047110,120.000000,56.930195,54.911976,54.282411,56.300630,-63.699370
1725,1182,1448,0.031400,140.000000,47.622417,42.139334,41.613408,47.096491,-92.903509
1726,1182,1449,0.031400,140.000000,47.963894,42.417902,41.892076,47.438068,-92.561932
1727,1463,1182,0.014880,120.000000,-16.084819,-18.849194,-19.587260,-16.822885,-103.177115
1728,1194,1183,0.007440,114.000000,-52.830504,-63.070393,-64.653398,-54.413509,-59.586491
1729,1183,1315,0.019010,112.000000,7.299194,3.501194,2.840588,6.638588,-105.361412
1730,1183,1460,0.010740,114.000000,18.638156,21.161284,20.754639,18.231511,-95.768489
1731,1183,1488,0.015700,112.000000,-3.166338,-8.007481,-8.369619,-3.528476,-108.471524
1732,1236,1184,0.027270,141.000000,-0.625200,0.691936,2.483885,1.166749,-139.833251
1733,1367,1185,0.034710,90.000000,7.701872,7.701872,7.777243,7.777243,-82.222757
1734,1489,1185,0.024790,90.000000,1.388128,1.388128,1.312757,1.312757,-88.687243
1735,1188,1186,0.005790,90.000000,7.490000,7.490000,7.490000,7.490000,-82.510000
1736,1187,1189,0.005790,90.000000,-17.690000,-16.769501,-16.769501,-17.690000,-72.310000
1737,1188,1256,0.034710,140.000000,47.127823,47.127823,46.933476,46.933476,-93.066524
1738,1380,1189,0.029750,232.000000,-78.266214,-78.087065,-87.074938,-87.254087,-144.745913
1739,1473,1190,0.005790,90.000000,-11.090000,-13.308000,-13.308000,-11.090000,-78.910000
1740,1474,1190,0.004960,90.000000,-6.700000,-8.040000,-8.040000,-6.700000,-83.300000
1741,1209,1192,0.045450,114.000000,-43.607683,-43.039680,-43.695483,-44.263485,-69.736515
1742,1192,1282,0.071900,120.000000,37.261473,36.889388,36.819953,37.192038,-82.807962
1743,1192,1288,0.023970,114.000000,18.880000,17.799438,17.799438,18.880000,-95.120000
1744,1192,1578,0.046280,114.000000,54.051149,53.473083,54.090475,54.668541,-59.331459
1745,1576,1193,0.070250,90.000000,7.960610,12.378950,13.345735,8.927395,-81.072605
1746,1534,1194,0.033060,114.000000,-49.430504,-58.990393,-60.573398,-51.013509,-62.986491
1747,1195,1278,0.007440,114.000000,-8.833426,-8.833426,-9.576708,-9.576708,-104.423292
1748,1353,1196,0.010740,114.000000,27.423822,27.384789,31.340303,31.379336,-82.620664
1749,1199,1197,0.009090,90.000000,4.700000,3.979587,3.979587,4.700000,-85.300000
1750,1200,1198,0.009090,90.000000,16.690000,17.141122,17.141122,16.690000,-73.310000
1751,1200,1355,0.009090,140.000000,-22.546787,-23.213621,-23.436755,-22.769920,-117.230080
1752,1517,1200,0.019010,140.000000,-5.856787,-6.072499,-6.295633,-6.079920,-133.920080
1753,1202,1201,0.000100,438.000000,1.474472,1.474472,1.535538,1.535538,-436.464462
1754,1373,1201,0.015700,114.000000,-10.967943,-10.967943,-11.018191,-11.018191,-102.981809
1755,1527,1201,0.012400,114.000000,-2.695645,-2.695645,-2.667893,-2.667893,-111.332107
1756,1202,1338,0.012400,114.000000,22.250890,22.250890,22.247980,22.247980,-91.752020
1757,1523,1202,0.019010,114.000000,-57.074637,-57.074637,-57.016483,-57.016483,-56.983517
1758,1325,1203,0.006610,114.000000,-10.353202,-10.353202,-10.227026,-10.227026,-103.772974
1759,1203,1345,0.026450,114.000000,8.638989,8.638989,8.610089,8.610089,-105.389911
1760,1524,1203,0.019010,114.000000,-20.547810,-20.695256,-20.850331,-20.702885,-93.297115
1761,1204,1279,0.006610,114.000000,3.397708,1.189119,0.276958,2.485547,-111.514453
1762,1536,1204,0.029750,140.000000,14.487708,10.521321,9.609160,13.575547,-126.424453
1763,1205,1380,0.022310,114.000000,-57.786214,-57.786214,-66.774087,-66.774087,-47.225913
1764,1599,1206,0.003310,114.000000,-21.816523,-25.331809,-24.759121,-21.243836,-92.756164
1765,1208,1209,0.000830,114.000000,0.000000,0.000000,0.000000,0.000000,-114.000000
1766,1479,1209,0.001650,140.000000,-43.607683,-43.039680,-43.695483,-44.263485,-95.736515
1767,1210,1345,0.005790,96.000000,-13.790000,-13.790000,-13.790000,-13.790000,-82.210000
1768,1211,1346,0.005790,96.000000,-22.080000,-22.080000,-22.080000,-22.080000,-73.920000
1769,1213,1212,0.000100,438.000000,72.746322,65.652005,65.929024,73.023341,-364.976659
1770,1280,1212,0.019830,114.000000,-3.700000,-2.960000,-2.960000,-3.700000,-110.300000
1771,1212,1582,0.002480,140.000000,17.220138,17.678333,17.736023,17.277828,-122.722172
1772,1281,1213,0.019830,114.000000,0.000000,0.000000,0.000000,0.000000,-114.000000
1773,1336,1213,0.053720,114.000000,-33.953866,-41.020307,-41.247755,-34.181314,-79.818686
1774,1213,1593,0.004130,140.000000,-0.661710,4.409892,4.510658,-0.560945,-139.439055
1775,1594,1213,0.004960,120.000000,-20.643760,-20.217438,-20.254078,-20.680400,-99.319600
1776,1214,1504,0.023970,140.000000,15.132887,22.152064,23.499903,16.480726,-123.519274
1777,1249,1215,0.090080,85.000000,53.420000,53.420000,53.420000,53.420000,-31.580000
1778,1348,1217,0.054550,114.000000,-78.893572,-66.653534,-66.139381,-78.379420,-35.620580
1779,1444,1217,0.043800,85.000000,-29.111762,-29.416653,-29.428546,-29.123655,-55.876345
1780,1219,1218,0.005790,120.000000,3.400000,4.080000,4.080000,3.400000,-116.600000
1781,1219,1505,0.031400,120.000000,-10.411896,-4.772215,-3.738892,-9.378573,-110.621427
1782,1222,1221,0.009090,90.000000,1.500000,1.200000,1.200000,1.500000,-88.500000
1783,1250,1223,0.028100,140.000000,11.551132,11.864236,12.000813,11.687709,-128.312291
1784,1224,1226,0.004130,90.000000,-6.700000,-5.360000,-5.360000,-6.700000,-83.300000
1785,1225,1227,0.004130,90.000000,0.000000,0.000000,0.000000,0.000000,-90.000000
1786,1261,1226,0.015700,114.000000,-27.634690,-22.511803,-22.519717,-27.642604,-86.357396
1787,1226,1383,0.028930,114.000000,-34.334690,-27.871803,-27.879717,-34.342604,-79.657396
1788,1227,1260,0.015700,114.000000,15.225310,11.776197,11.768283,15.217396,-98.782604
1789,1228,1368,0.015700,114.000000,15.448963,15.448963,15.866444,15.866444,-98.133556
1790,1498,1230,0.024790,120.000000,5.367825,13.630942,14.041582,5.778466,-114.221534
1791,1499,1231,0.024790,120.000000,-5.480887,-0.601322,0.172216,-4.707349,-115.292651
1792,1233,1312,0.030580,140.000000,-16.509787,-19.791427,-19.312363,-16.030723,-123.969277
1793,1363,1233,0.025620,120.000000,-27.489113,-25.774678,-26.548216,-28.262651,-91.737349
1794,1233,1382,0.025620,120.000000,-13.860628,-6.758384,-8.994314,-16.096558,-103.903442
1795,1526,1233,0.004960,120.000000,-27.447825,-31.294942,-31.705582,-27.858466,-92.141534
1796,1599,1233,0.020660,140.000000,18.116523,22.371809,21.799121,17.543836,-122.456164
1797,1347,1234,0.066940,90.000000,6.616134,7.663693,7.436245,6.388686,-83.611314
1798,1564,1234,0.011570,90.000000,24.363866,29.512307,29.739755,24.591314,-65.408686
1799,1239,1238,0.001650,90.000000,2.700000,2.160000,2.160000,2.700000,-87.300000
1800,1239,1535,0.016530,140.000000,-3.003238,-11.030375,-11.019740,-2.992604,-137.007396
1801,1565,1239,0.007440,140.000000,-0.303238,-8.870375,-8.859740,-0.292604,-139.707396
1802,1518,1241,0.036360,90.000000,-1.101808,-1.101808,-0.648708,-0.648708,-89.351292
1803,1243,1242,0.000830,140.000000,7.390000,8.535079,8.535079,7.390000,-132.610000
1804,1251,1243,0.006610,140.000000,13.689124,14.863692,15.020737,13.846169,-126.153831
1805,1244,1311,0.062810,114.000000,12.335786,11.104878,10.867944,12.098852,-101.901148
1806,1244,1326,0.021490,120.000000,12.892747,8.704422,8.732319,12.920645,-107.079355
1807,1244,1330,0.017360,120.000000,-10.173186,-15.079950,-15.091807,-10.185043,-109.814957
1808,1546,1244,0.033880,120.000000,-5.686257,-3.020737,-3.051774,-5.717294,-114.282706
1809,1291,1245,0.093390,120.000000,-14.808944,-14.808944,-14.622007,-14.622007,-105.377993
1810,1327,1245,0.038020,120.000000,-2.200000,-2.200000,-2.200000,-2.200000,-117.800000
1811,1245,1425,0.008260,120.000000,-3.117197,-3.117197,-3.379260,-3.379260,-116.620740
1812,1246,1248,0.002480,114.000000,-2.300000,-2.300000,-2.300000,-2.300000,-111.700000
1813,1247,1375,0.004960,114.000000,5.640000,7.698000,7.698000,5.640000,-108.360000
1814,1248,1375,0.003310,114.000000,-62.860996,-62.860996,-62.802061,-62.802061,-51.197939
1815,1390,1248,0.018180,114.000000,-60.560996,-60.560996,-60.502061,-60.502061,-53.497939
1816,1427,1249,0.047110,85.000000,85.000000,85.000000,85.000000,85.000000,-0.000000
1817,1251,1250,0.000100,438.000000,-72.964316,-73.803439,-73.761589,-72.922466,-365.077534
1818,1250,1271,0.008260,120.000000,24.324224,26.398553,26.576535,24.502206,-95.497794
1819,1290,1250,0.005790,140.000000,-29.544465,-31.064019,-30.800366,-29.280812,-110.719188
1820,1310,1250,0.019830,140.000000,-11.406338,-11.850020,-12.212158,-11.768476,-128.231524
1821,1250,1403,0.014050,140.000000,18.319526,18.945734,18.574540,17.948332,-122.051668
1822,1251,1487,0.007440,140.000000,25.045949,26.217227,25.871914,24.700636,-115.299364
1823,1514,1252,0.004960,120.000000,0.000000,0.000000,0.000000,0.000000,-120.000000
1824,1514,1253,0.000830,120.000000,-38.858130,-38.858130,-39.084252,-39.084252,-80.915748
1825,1253,1544,0.015700,120.000000,-38.858130,-38.858130,-39.084252,-39.084252,-80.915748
1826,1256,1254,0.013220,75.000000,7.390000,7.390000,7.390000,7.390000,-67.610000
1827,1257,1255,0.013220,75.000000,5.200000,5.200000,5.200000,5.200000,-69.800000
1828,1508,1257,0.023970,140.000000,-53.493627,-53.493627,-53.370391,-53.370391,-86.629609
1829,1259,1336,0.005790,90.000000,-25.663866,-31.072307,-31.299755,-25.891314,-64.108686
1830,1259,1563,0.007440,90.000000,24.363866,29.512307,29.739755,24.591314,-65.408686
1831,1260,1261,0.000830,114.000000,-7.154690,-6.127803,-6.135717,-7.162604,-106.837396
1832,1340,1261,0.009090,90.000000,-20.480000,-16.384000,-16.384000,-20.480000,-69.520000
1833,1337,1262,0.070250,57.000000,51.975407,57.556745,57.000000,51.418662,-5.581338
1834,1528,1262,0.082640,57.000000,-36.185407,-38.608745,-38.052000,-35.628662,-21.371338
1835,1264,1265,0.010740,114.000000,0.000000,0.000000,0.000000,0.000000,-114.000000
1836,1313,1265,0.100000,114.000000,-16.783949,-16.787426,-16.779782,-16.776305,-97.223695
1837,1265,1503,0.179340,114.000000,-16.783949,-16.787426,-16.779782,-16.776305,-97.223695
1838,1292,1267,0.037190,120.000000,-18.350321,-13.279287,-12.810662,-17.881696,-102.118304
1839,1543,1269,0.034710,90.000000,55.562848,55.562848,55.408606,55.408606,-34.591394
1840,1270,1271,0.001650,120.000000,-4.100000,-3.280000,-3.280000,-4.100000,-115.900000
1841,1272,1274,0.000830,90.000000,-3.300000,-3.300000,-3.300000,-3.300000,-86.700000
1842,1273,1275,0.000830,90.000000,-3.400000,-2.721074,-2.721074,-3.400000,-86.600000
1843,1545,1275,0.003310,140.000000,-58.550840,-58.550840,-61.643320,-61.643320,-78.356680
1844,1392,1276,0.022310,140.000000,-17.129537,-12.072622,-12.447262,-17.504177,-122.495823
1845,1536,1276,0.011570,140.000000,42.409537,41.678187,42.052827,42.784177,-97.215823
1846,1277,1339,0.010740,140.000000,-1.202166,-0.929189,-0.589433,-0.862410,-139.137590
1847,1500,1277,0.009920,140.000000,14.787834,18.258811,18.598567,15.127590,-124.872410
1848,1569,1278,0.014880,114.000000,25.923426,25.923426,26.666708,26.666708,-87.333292
1849,1454,1283,0.025620,90.000000,20.474384,25.801215,25.909585,20.582754,-69.417246
1850,1296,1284,0.013220,90.000000,-7.490000,-7.490000,-7.490000,-7.490000,-82.510000
1851,1417,1284,0.044630,85.000000,62.718238,62.718238,62.706345,62.706345,-22.293655
1852,1298,1285,0.012400,120.000000,27.994084,27.805728,28.142752,28.331107,-91.668893
1853,1285,1408,0.004130,140.000000,17.894084,19.725728,20.062752,18.231107,-121.768893
1854,1286,1288,0.000830,140.000000,-11.090000,-10.063695,-10.063695,-11.090000,-128.910000
1855,1290,1495,0.012400,140.000000,11.654465,11.656603,11.392950,11.390812,-128.609188
1856,1291,1435,0.009090,114.000000,-8.471056,-8.471056,-8.657993,-8.657993,-105.342007
1857,1467,1293,0.062810,120.000000,-7.670096,-4.605660,-3.259235,-6.323671,-113.676329
1858,1577,1293,0.061160,120.000000,-16.997617,-16.492889,-16.433623,-16.938352,-103.061648
1859,1577,1294,0.061160,120.000000,-28.156767,-30.853649,-31.021284,-28.324402,-91.675598
1860,1295,1328,0.009090,140.000000,-34.138021,-34.138021,-33.980102,-33.980102,-106.019898
1861,1475,1295,0.024790,140.000000,-25.148021,-25.148021,-24.990102,-24.990102,-115.009898
1862,1297,1298,0.013220,140.000000,-7.790000,-6.232000,-6.232000,-7.790000,-132.210000
1863,1418,1298,0.032230,120.000000,35.784084,34.037728,34.374752,36.121107,-83.878893
1864,1342,1301,0.102480,114.000000,13.105407,10.912745,10.356000,12.548662,-101.451338
1865,1507,1303,0.023970,140.000000,-35.479586,-35.479586,-35.379689,-35.379689,-104.620311
1866,1303,1598,0.015700,140.000000,-37.279586,-37.279586,-37.179689,-37.179689,-102.820311
1867,1306,1304,0.000830,114.000000,17.090000,13.672000,13.672000,17.090000,-96.910000
1868,1305,1307,0.000830,114.000000,0.000000,0.000000,0.000000,0.000000,-114.000000
1869,1538,1307,0.013220,140.000000,37.562341,33.781147,33.584453,37.365647,-102.634353
1870,1308,1420,0.109090,114.000000,-27.859516,-23.632671,-23.438613,-27.665458,-86.334542
1871,1309,1562,0.095870,57.000000,-6.775235,-6.249830,-6.482825,-7.008230,-49.991770
1872,1309,1802,0.037190,114.000000,-2.214765,-2.214765,-1.981770,-1.981770,-112.018230
1873,1462,1310,0.004960,140.000000,-4.316338,-4.316338,-4.678476,-4.678476,-135.321524
1874,1311,1329,0.066940,140.000000,-15.146021,-15.340142,-15.123976,-14.929856,-125.070144
1875,1315,1314,0.004130,57.000000,2.900000,2.320000,2.320000,2.900000,-54.100000
1876,1318,1316,0.005790,19.000000,3.600000,2.680000,2.680000,3.600000,-15.400000
1877,1319,1317,0.005790,19.000000,3.400000,2.720000,2.720000,3.400000,-15.600000
1878,1580,1319,0.073550,90.000000,-19.458926,-15.936825,-15.318127,-18.840227,-71.159773
1879,1321,1323,0.000830,140.000000,0.000000,0.000000,0.000000,0.000000,-140.000000
1880,1322,1476,0.028100,90.000000,-7.390000,-7.390000,-7.390000,-7.390000,-82.610000
1881,1360,1323,0.001240,90.000000,-48.693810,-48.693810,-48.485474,-48.485474,-41.514526
1882,1538,1329,0.084300,114.000000,43.019208,42.092524,41.888215,42.814899,-71.185101
