busIdx,pdPreRT,pdRT_ISO,pdRT_Actual,deltaPdRT,noisePd
1018,0.000000,0.000000,0.000000,0.000000,0.000000
1019,0.000000,0.000000,0.000000,0.000000,0.000000
1020,39.370000,47.244000,39.370000,7.874000,0.000000
1021,0.000000,0.000000,0.000000,0.000000,0.000000
1022,2.000000,2.400000,2.000000,0.400000,0.000000
1023,0.000000,0.000000,0.000000,0.000000,0.000000
1024,18.790000,15.032000,18.790000,-3.758000,0.000000
1025,0.000000,0.000000,0.000000,0.000000,0.000000
1026,4.100000,4.100000,4.100000,0.000000,0.000000
1027,30.280000,30.280000,30.280000,0.000000,0.000000
1028,3.300000,3.300000,3.300000,0.000000,0.000000
1029,30.280000,32.300302,30.280000,2.020302,0.000000
1030,24.080000,23.867976,24.080000,-0.212024,0.000000
1031,0.000000,0.000000,0.000000,0.000000,0.000000
1032,7.790000,7.305897,7.790000,-0.484103,0.000000
1033,9.990000,9.990000,9.990000,0.000000,0.000000
1034,6.700000,8.040000,6.700000,1.340000,0.000000
1035,5.600000,5.600000,5.600000,0.000000,0.000000
1036,7.790000,9.348000,7.790000,1.558000,0.000000
1037,11.090000,11.492251,11.090000,0.402251,0.000000
1038,8.990000,7.859776,8.990000,-1.130224,0.000000
1039,28.480000,27.910331,28.480000,-0.569669,0.000000
1040,0.000000,0.000000,0.000000,0.000000,0.000000
1041,1.200000,1.440000,1.200000,0.240000,0.000000
1042,1.200000,1.440000,1.200000,0.240000,0.000000
1043,0.000000,0.000000,0.000000,0.000000,0.000000
1044,0.000000,0.000000,0.000000,0.000000,0.000000
1045,1.900000,1.520000,1.900000,-0.380000,0.000000
1046,3.200000,3.200000,3.200000,0.000000,0.000000
1047,0.000000,0.000000,0.000000,0.000000,0.000000
1048,0.000000,0.000000,0.000000,0.000000,0.000000
1049,0.000000,0.000000,0.000000,0.000000,0.000000
1050,0.000000,0.000000,0.000000,0.000000,0.000000
1051,23.580000,23.580000,23.580000,0.000000,0.000000
1052,0.000000,0.000000,0.000000,0.000000,0.000000
1053,9.490000,10.733168,9.490000,1.243168,0.000000
1054,7.590000,7.590000,7.590000,0.000000,0.000000
1055,6.500000,6.500000,6.500000,0.000000,0.000000
1056,6.990000,8.388000,6.990000,1.398000,0.000000
1057,0.000000,0.000000,0.000000,0.000000,0.000000
1058,17.490000,16.049670,17.490000,-1.440330,0.000000
1059,59.340000,71.208000,59.340000,11.868000,0.000000
1060,39.870000,47.844000,39.870000,7.974000,0.000000
1061,8.090000,8.090000,8.090000,0.000000,0.000000
1062,0.000000,0.000000,0.000000,0.000000,0.000000
1063,0.000000,0.000000,0.000000,0.000000,0.000000
1064,3.400000,3.400000,3.400000,0.000000,0.000000
1065,0.000000,0.000000,0.000000,0.000000,0.000000
1066,17.590000,17.590000,17.590000,0.000000,0.000000
1067,5.700000,5.700000,5.700000,0.000000,0.000000
1068,1.000000,0.989622,1.000000,-0.010378,0.000000
1069,0.000000,0.000000,0.000000,0.000000,0.000000
1070,0.000000,0.000000,0.000000,0.000000,0.000000
1071,1.200000,0.960000,1.200000,-0.240000,0.000000
1072,4.700000,3.996983,4.700000,-0.703017,0.000000
1073,4.100000,3.280000,4.100000,-0.820000,0.000000
1074,6.600000,7.920000,6.600000,1.320000,0.000000
1075,10.190000,10.036578,10.190000,-0.153422,0.000000
1076,1.400000,1.120000,1.400000,-0.280000,0.000000
1077,12.290000,12.290000,12.290000,0.000000,0.000000
1078,4.400000,5.280000,4.400000,0.880000,0.000000
1079,11.090000,11.090000,11.090000,0.000000,0.000000
1080,9.690000,8.312917,9.690000,-1.377083,0.000000
1081,0.000000,0.000000,0.000000,0.000000,0.000000
1082,7.690000,6.152000,7.690000,-1.538000,0.000000
1083,5.100000,5.216970,5.100000,0.116970,0.000000
1084,5.100000,4.080000,5.100000,-1.020000,0.000000
1085,0.000000,0.000000,0.000000,0.000000,0.000000
1086,1.200000,0.960000,1.200000,-0.240000,0.000000
1087,9.990000,11.988000,9.990000,1.998000,0.000000
1088,6.700000,8.040000,6.700000,1.340000,0.000000
1089,12.290000,12.290000,12.290000,0.000000,0.000000
1090,7.090000,7.090000,7.090000,0.000000,0.000000
1091,7.490000,7.490000,7.490000,0.000000,0.000000
1092,0.000000,0.000000,0.000000,0.000000,0.000000
1093,0.000000,0.000000,0.000000,0.000000,0.000000
1094,7.090000,7.090000,7.090000,0.000000,0.000000
1095,0.000000,0.000000,0.000000,0.000000,0.000000
1096,0.000000,0.000000,0.000000,0.000000,0.000000
1097,26.580000,31.896000,26.580000,5.316000,0.000000
1098,0.000000,0.000000,0.000000,0.000000,0.000000
1099,6.200000,4.960000,6.200000,-1.240000,0.000000
1100,2.700000,2.160000,2.700000,-0.540000,0.000000
1101,0.000000,0.000000,0.000000,0.000000,0.000000
1102,10.490000,8.838712,10.490000,-1.651288,0.000000
1103,8.790000,10.548000,8.790000,1.758000,0.000000
1104,13.790000,11.032000,13.790000,-2.758000,0.000000
1105,13.690000,11.423042,13.690000,-2.266958,0.000000
1106,38.570000,46.284000,38.570000,7.714000,0.000000
1107,47.560000,46.213137,47.560000,-1.346863,0.000000
1108,0.000000,0.000000,0.000000,0.000000,0.000000
1109,2.300000,1.840000,2.300000,-0.460000,0.000000
1110,9.590000,7.672000,9.590000,-1.918000,0.000000
1111,0.000000,0.000000,0.000000,0.000000,0.000000
1112,0.000000,0.000000,0.000000,0.000000,0.000000
1113,5.700000,4.896725,5.700000,-0.803275,0.000000
1114,0.000000,0.000000,0.000000,0.000000,0.000000
1115,0.000000,0.000000,0.000000,0.000000,0.000000
1116,5.700000,4.560000,5.700000,-1.140000,0.000000
1117,7.390000,5.912000,7.390000,-1.478000,0.000000
1118,6.200000,4.960000,6.200000,-1.240000,0.000000
1119,0.000000,0.000000,0.000000,0.000000,0.000000
1120,0.000000,0.000000,0.000000,0.000000,0.000000
1121,0.000000,0.000000,0.000000,0.000000,0.000000
1122,13.790000,16.548000,13.790000,2.758000,0.000000
1123,0.000000,0.000000,0.000000,0.000000,0.000000
1124,5.600000,4.480000,5.600000,-1.120000,0.000000
1125,5.900000,4.720000,5.900000,-1.180000,0.000000
1126,6.700000,5.360000,6.700000,-1.340000,0.000000
1127,0.000000,0.000000,0.000000,0.000000,0.000000
1128,9.890000,11.868000,9.890000,1.978000,0.000000
1129,0.000000,0.000000,0.000000,0.000000,0.000000
1130,4.000000,3.200000,4.000000,-0.800000,0.000000
1131,0.000000,0.000000,0.000000,0.000000,0.000000
1132,11.090000,11.027154,11.090000,-0.062846,0.000000
1133,10.490000,8.392000,10.490000,-2.098000,0.000000
1134,3.000000,2.400000,3.000000,-0.600000,0.000000
1135,0.000000,0.000000,0.000000,0.000000,0.000000
1136,10.990000,11.459206,10.990000,0.469206,0.000000
1137,4.100000,4.100000,4.100000,0.000000,0.000000
1138,12.490000,9.992000,12.490000,-2.498000,0.000000
1139,1.200000,0.960000,1.200000,-0.240000,0.000000
1140,16.590000,16.590000,16.590000,0.000000,0.000000
1141,15.590000,12.472000,15.590000,-3.118000,0.000000
1142,19.290000,19.359744,19.290000,0.069744,0.000000
1143,6.500000,7.800000,6.500000,1.300000,0.000000
1144,4.900000,3.920000,4.900000,-0.980000,0.000000
1145,12.590000,11.530356,12.590000,-1.059644,0.000000
1146,16.990000,13.592000,16.990000,-3.398000,0.000000
1147,11.290000,11.290000,11.290000,0.000000,0.000000
1148,5.100000,6.120000,5.100000,1.020000,0.000000
1149,8.090000,8.085108,8.090000,-0.004892,0.000000
1150,11.990000,11.990000,11.990000,0.000000,0.000000
1151,0.000000,0.000000,0.000000,0.000000,0.000000
1152,0.000000,0.000000,0.000000,0.000000,0.000000
1153,0.000000,0.000000,0.000000,0.000000,0.000000
1154,5.500000,6.600000,5.500000,1.100000,0.000000
1155,9.790000,9.790000,9.790000,0.000000,0.000000
1156,1.400000,1.400000,1.400000,0.000000,0.000000
1157,0.000000,0.000000,0.000000,0.000000,0.000000
1158,0.000000,0.000000,0.000000,0.000000,0.000000
1159,0.000000,0.000000,0.000000,0.000000,0.000000
1160,12.590000,12.590000,12.590000,0.000000,0.000000
1161,0.000000,0.000000,0.000000,0.000000,0.000000
1162,0.000000,0.000000,0.000000,0.000000,0.000000
1163,9.190000,7.352000,9.190000,-1.838000,0.000000
1164,0.000000,0.000000,0.000000,0.000000,0.000000
1165,1.800000,1.930467,1.800000,0.130467,0.000000
1166,0.000000,0.000000,0.000000,0.000000,0.000000
1167,0.000000,0.000000,0.000000,0.000000,0.000000
1168,7.890000,7.890000,7.890000,0.000000,0.000000
1169,11.190000,13.428000,11.190000,2.238000,0.000000
1170,10.890000,9.994010,10.890000,-0.895990,0.000000
1171,15.690000,15.690000,15.690000,0.000000,0.000000
1172,5.300000,4.982710,5.300000,-0.317290,0.000000
1173,5.100000,5.100000,5.100000,0.000000,0.000000
1174,5.300000,5.300000,5.300000,0.000000,0.000000
1175,62.230000,49.784000,62.230000,-12.446000,0.000000
1176,9.990000,7.992000,9.990000,-1.998000,0.000000
1177,11.090000,8.872000,11.090000,-2.218000,0.000000
1178,0.000000,0.000000,0.000000,0.000000,0.000000
1179,13.390000,16.068000,13.390000,2.678000,0.000000
1180,0.000000,0.000000,0.000000,0.000000,0.000000
1181,6.200000,7.440000,6.200000,1.240000,0.000000
1182,7.990000,8.595358,7.990000,0.605358,0.000000
1183,14.590000,14.979550,14.590000,0.389550,0.000000
1184,10.390000,12.468000,10.390000,2.078000,0.000000
1185,9.090000,9.090000,9.090000,0.000000,0.000000
1186,7.490000,7.490000,7.490000,0.000000,0.000000
1187,17.690000,16.769501,17.690000,-0.920499,0.000000
1188,0.000000,0.000000,0.000000,0.000000,0.000000
1189,0.000000,0.000000,0.000000,0.000000,0.000000
1190,26.480000,31.776000,26.480000,5.296000,0.000000
1191,9.990000,7.992000,9.990000,-1.998000,0.000000
1192,16.190000,19.428000,16.190000,3.238000,0.000000
1193,19.190000,23.028000,19.190000,3.838000,0.000000
1194,3.400000,4.080000,3.400000,0.680000,0.000000
1195,23.380000,23.380000,23.380000,0.000000,0.000000
1196,0.000000,0.000000,0.000000,0.000000,0.000000
1197,4.700000,3.979587,4.700000,-0.720413,0.000000
1198,16.690000,17.141122,16.690000,0.451122,0.000000
1199,0.000000,0.000000,0.000000,0.000000,0.000000
1200,0.000000,0.000000,0.000000,0.000000,0.000000
1201,14.590000,14.590000,14.590000,0.000000,0.000000
1202,18.790000,18.790000,18.790000,0.000000,0.000000
1203,23.580000,23.432554,23.580000,-0.147446,0.000000
1204,11.090000,9.332202,11.090000,-1.757798,0.000000
1205,13.790000,13.790000,13.790000,0.000000,0.000000
1206,13.390000,10.712000,13.390000,-2.678000,0.000000
1207,2.400000,1.920000,2.400000,-0.480000,0.000000
1208,0.000000,0.000000,0.000000,0.000000,0.000000
1209,0.000000,0.000000,0.000000,0.000000,0.000000
1210,13.790000,13.790000,13.790000,0.000000,0.000000
1211,22.080000,22.080000,22.080000,0.000000,0.000000
1212,0.000000,0.000000,0.000000,0.000000,0.000000
1213,0.000000,0.000000,0.000000,0.000000,0.000000
1214,8.090000,9.708000,8.090000,1.618000,0.000000
1215,17.990000,17.990000,17.990000,0.000000,0.000000
1216,6.000000,6.004557,6.000000,0.004557,0.000000
1217,14.690000,17.628000,14.690000,2.938000,0.000000
1218,3.400000,4.080000,3.400000,0.680000,0.000000
1219,0.000000,0.000000,0.000000,0.000000,0.000000
1220,16.390000,15.169933,16.390000,-1.220067,0.000000
1221,1.500000,1.200000,1.500000,-0.300000,0.000000
1222,0.000000,0.000000,0.000000,0.000000,0.000000
1223,12.990000,13.303104,12.990000,0.313104,0.000000
1224,6.700000,5.360000,6.700000,-1.340000,0.000000
1225,0.000000,0.000000,0.000000,0.000000,0.000000
1226,0.000000,0.000000,0.000000,0.000000,0.000000
1227,0.000000,0.000000,0.000000,0.000000,0.000000
1228,5.100000,5.100000,5.100000,0.000000,0.000000
1229,18.890000,15.112000,18.890000,-3.778000,0.000000
1230,0.000000,0.000000,0.000000,0.000000,0.000000
1231,0.000000,0.000000,0.000000,0.000000,0.000000
1232,18.290000,14.632000,18.290000,-3.658000,0.000000
1233,8.490000,6.792000,8.490000,-1.698000,0.000000
1234,30.980000,37.176000,30.980000,6.196000,0.000000
1235,6.890000,8.268000,6.890000,1.378000,0.000000
1236,6.890000,5.572864,6.890000,-1.317136,0.000000
1237,1.400000,1.680000,1.400000,0.280000,0.000000
1238,2.700000,2.160000,2.700000,-0.540000,0.000000
1239,0.000000,0.000000,0.000000,0.000000,0.000000
1240,17.490000,17.490000,17.490000,0.000000,0.000000
1241,9.890000,9.890000,9.890000,0.000000,0.000000
1242,7.390000,8.535079,7.390000,1.145079,0.000000
1243,0.000000,0.000000,0.000000,0.000000,0.000000
1244,31.780000,38.136000,31.780000,6.356000,0.000000
1245,6.600000,6.600000,6.600000,0.000000,0.000000
1246,2.300000,2.300000,2.300000,0.000000,0.000000
1247,10.290000,8.232000,10.290000,-2.058000,0.000000
1248,0.000000,0.000000,0.000000,0.000000,0.000000
1249,31.580000,31.580000,31.580000,0.000000,0.000000
1250,29.080000,23.264000,29.080000,-5.816000,0.000000
1251,13.390000,10.712000,13.390000,-2.678000,0.000000
1252,0.000000,0.000000,0.000000,0.000000,0.000000
1253,0.000000,0.000000,0.000000,0.000000,0.000000
1254,7.390000,7.390000,7.390000,0.000000,0.000000
1255,5.200000,5.200000,5.200000,0.000000,0.000000
1256,0.000000,0.000000,0.000000,0.000000,0.000000
1257,0.000000,0.000000,0.000000,0.000000,0.000000
1258,10.790000,10.790000,10.790000,0.000000,0.000000
1259,1.300000,1.560000,1.300000,0.260000,0.000000
1260,22.380000,17.904000,22.380000,-4.476000,0.000000
1261,0.000000,0.000000,0.000000,0.000000,0.000000
1262,15.790000,18.948000,15.790000,3.158000,0.000000
1263,14.590000,14.590000,14.590000,0.000000,0.000000
1264,0.000000,0.000000,0.000000,0.000000,0.000000
1265,0.000000,0.000000,0.000000,0.000000,0.000000
1266,20.090000,16.072000,20.090000,-4.018000,0.000000
1267,9.190000,11.028000,9.190000,1.838000,0.000000
1268,4.100000,4.100002,4.100000,0.000002,0.000000
1269,13.190000,13.190000,13.190000,0.000000,0.000000
1270,4.100000,3.280000,4.100000,-0.820000,0.000000
1271,0.000000,0.000000,0.000000,0.000000,0.000000
1272,3.300000,3.300000,3.300000,0.000000,0.000000
1273,3.400000,2.721074,3.400000,-0.678926,0.000000
1274,0.000000,0.000000,0.000000,0.000000,0.000000
1275,0.000000,0.000000,0.000000,0.000000,0.000000
1276,25.280000,29.605565,25.280000,4.325565,0.000000
1277,15.990000,19.188000,15.990000,3.198000,0.000000
1278,17.090000,17.090000,17.090000,0.000000,0.000000
1279,0.000000,0.000000,0.000000,0.000000,0.000000
1280,3.700000,2.960000,3.700000,-0.740000,0.000000
1281,0.000000,0.000000,0.000000,0.000000,0.000000
1282,13.490000,13.117915,13.490000,-0.372085,0.000000
1283,7.690000,9.228000,7.690000,1.538000,0.000000
1284,7.390000,7.390000,7.390000,0.000000,0.000000
1285,4.400000,3.520000,4.400000,-0.880000,0.000000
1286,11.090000,10.063695,11.090000,-1.026305,0.000000
1287,6.700000,6.505299,6.700000,-0.194701,0.000000
1288,0.000000,0.000000,0.000000,0.000000,0.000000
1289,15.290000,13.226519,15.290000,-2.063481,0.000000
1290,17.890000,19.407415,17.890000,1.517415,0.000000
1291,23.280000,23.280000,23.280000,0.000000,0.000000
1292,2.500000,3.000000,2.500000,0.500000,0.000000
1293,13.090000,15.708000,13.090000,2.618000,0.000000
1294,8.890000,10.668000,8.890000,1.778000,0.000000
1295,8.990000,8.990000,8.990000,0.000000,0.000000
1296,7.490000,7.490000,7.490000,0.000000,0.000000
1297,7.790000,6.232000,7.790000,-1.558000,0.000000
1298,0.000000,0.000000,0.000000,0.000000,0.000000
1299,0.000000,0.000000,0.000000,0.000000,0.000000
1300,0.000000,0.000000,0.000000,0.000000,0.000000
1301,8.290000,9.948000,8.290000,1.658000,0.000000
1302,3.000000,2.675634,3.000000,-0.324366,0.000000
1303,1.800000,1.800000,1.800000,0.000000,0.000000
1304,17.090000,13.672000,17.090000,-3.418000,0.000000
1305,0.000000,0.000000,0.000000,0.000000,0.000000
1306,0.000000,0.000000,0.000000,0.000000,0.000000
1307,0.000000,0.000000,0.000000,0.000000,0.000000
1308,15.590000,12.472000,15.590000,-3.118000,0.000000
1309,8.990000,8.464595,8.990000,-0.525405,0.000000
1310,7.090000,7.533682,7.090000,0.443682,0.000000
1311,3.000000,2.400000,3.000000,-0.600000,0.000000
1312,12.890000,10.312000,12.890000,-2.578000,0.000000
1313,6.500000,6.508369,6.500000,0.008369,0.000000
1314,2.900000,2.320000,2.900000,-0.580000,0.000000
1315,0.000000,0.000000,0.000000,0.000000,0.000000
1316,4.600000,3.680000,4.600000,-0.920000,0.000000
1317,3.400000,2.720000,3.400000,-0.680000,0.000000
1318,0.000000,0.000000,0.000000,0.000000,0.000000
1319,0.000000,0.000000,0.000000,0.000000,0.000000
1320,10.490000,10.490000,10.490000,0.000000,0.000000
1321,0.000000,0.000000,0.000000,0.000000,0.000000
1322,7.390000,7.390000,7.390000,0.000000,0.000000
1323,0.000000,0.000000,0.000000,0.000000,0.000000
1324,29.680000,29.680019,29.680000,0.000019,0.000000
1325,15.790000,15.789959,15.790000,-0.000041,0.000000
1326,20.880000,16.704000,20.880000,-4.176000,0.000000
1327,2.200000,2.200000,2.200000,0.000000,0.000000
1328,7.690000,7.107159,7.690000,-0.582841,0.000000
1329,29.780000,28.659195,29.780000,-1.120805,0.000000
1330,16.790000,13.432000,16.790000,-3.358000,0.000000
1331,1.800000,2.160000,1.800000,0.360000,0.000000
1332,9.790000,9.790000,9.790000,0.000000,0.000000
1333,14.190000,13.470739,14.190000,-0.719261,0.000000
1334,0.000000,0.000000,0.000000,0.000000,0.000000
1335,0.000000,0.000000,0.000000,0.000000,0.000000
1336,8.290000,9.948000,8.290000,1.658000,0.000000
1337,4.400000,5.280000,4.400000,0.880000,0.000000
1338,6.890000,6.890000,6.890000,0.000000,0.000000
1339,2.300000,2.760000,2.300000,0.460000,0.000000
1340,20.480000,16.384000,20.480000,-4.096000,0.000000
1341,0.000000,0.000000,0.000000,0.000000,0.000000
1342,10.190000,12.228000,10.190000,2.038000,0.000000
1343,0.000000,0.000000,0.000000,0.000000,0.000000
1344,0.000000,0.000000,0.000000,0.000000,0.000000
1345,10.790000,10.790000,10.790000,0.000000,0.000000
1346,13.390000,13.380744,13.390000,-0.009256,0.000000
1347,6.400000,7.680000,6.400000,1.280000,0.000000
1348,14.390000,11.512000,14.390000,-2.878000,0.000000
1349,17.090000,17.100151,17.090000,0.010151,0.000000
1350,0.000000,0.000000,0.000000,0.000000,0.000000
1351,5.100000,4.080000,5.100000,-1.020000,0.000000
1352,3.000000,2.847694,3.000000,-0.152306,0.000000
1353,0.000000,0.000000,0.000000,0.000000,0.000000
1354,3.100000,3.720000,3.100000,0.620000,0.000000
1355,16.690000,13.352000,16.690000,-3.338000,0.000000
1356,20.190000,20.188053,20.190000,-0.001947,0.000000
1357,16.890000,16.890000,16.890000,0.000000,0.000000
1358,17.890000,17.890000,17.890000,0.000000,0.000000
1359,3.300000,2.640000,3.300000,-0.660000,0.000000
1360,11.990000,11.990000,11.990000,0.000000,0.000000
1361,2.300000,2.300000,2.300000,0.000000,0.000000
1362,0.000000,0.000000,0.000000,0.000000,0.000000
1363,24.180000,19.344000,24.180000,-4.836000,0.000000
1364,14.490000,13.961655,14.490000,-0.528345,0.000000
1365,0.000000,0.000000,0.000000,0.000000,0.000000
1366,17.690000,21.228000,17.690000,3.538000,0.000000
1367,17.890000,17.890000,17.890000,0.000000,0.000000
1368,16.390000,14.464522,16.390000,-1.925478,0.000000
1369,4.200000,4.200000,4.200000,0.000000,0.000000
1370,0.000000,0.000000,0.000000,0.000000,0.000000
1371,0.000000,0.000000,0.000000,0.000000,0.000000
1372,10.290000,10.290000,10.290000,0.000000,0.000000
1373,0.300000,0.247004,0.300000,-0.052996,0.000000
1374,5.700000,4.560000,5.700000,-1.140000,0.000000
1375,9.590000,7.672000,9.590000,-1.918000,0.000000
1376,0.000000,0.000000,0.000000,0.000000,0.000000
1377,1.500000,1.200000,1.500000,-0.300000,0.000000
1378,0.000000,0.000000,0.000000,0.000000,0.000000
1379,7.690000,9.228000,7.690000,1.538000,0.000000
1380,20.480000,20.300851,20.480000,-0.179149,0.000000
1381,16.690000,13.352000,16.690000,-3.338000,0.000000
1382,0.000000,0.000000,0.000000,0.000000,0.000000
1383,0.000000,0.000000,0.000000,0.000000,0.000000
1384,0.000000,0.000000,0.000000,0.000000,0.000000
1385,10.290000,10.164260,10.290000,-0.125740,0.000000
1386,16.790000,16.764366,16.790000,-0.025634,0.000000
1387,15.790000,15.790000,15.790000,0.000000,0.000000
1388,10.290000,12.348000,10.290000,2.058000,0.000000
1389,13.190000,10.552000,13.190000,-2.638000,0.000000
1390,9.290000,9.290000,9.290000,0.000000,0.000000
1391,8.890000,7.112000,8.890000,-1.778000,0.000000
1392,0.000000,0.000000,0.000000,0.000000,0.000000
1393,8.090000,8.095223,8.090000,0.005223,0.000000
1394,0.000000,0.000000,0.000000,0.000000,0.000000
1395,0.500000,0.400000,0.500000,-0.100000,0.000000
1396,0.000000,0.000000,0.000000,0.000000,0.000000
1397,0.000000,0.000000,0.000000,0.000000,0.000000
1398,6.300000,6.300000,6.300000,0.000000,0.000000
1399,12.290000,12.290000,12.290000,0.000000,0.000000
1400,0.000000,0.000000,0.000000,0.000000,0.000000
1401,0.000000,0.000000,0.000000,0.000000,0.000000
1402,5.200000,4.160000,5.200000,-1.040000,0.000000
1403,9.690000,7.752000,9.690000,-1.938000,0.000000
1404,11.790000,11.578474,11.790000,-0.211526,0.000000
1405,3.300000,3.300000,3.300000,0.000000,0.000000
1406,4.100000,3.280000,4.100000,-0.820000,0.000000
1407,0.000000,0.000000,0.000000,0.000000,0.000000
1408,16.690000,13.352000,16.690000,-3.338000,0.000000
1409,3.700000,4.440000,3.700000,0.740000,0.000000
1410,8.090000,8.090000,8.090000,0.000000,0.000000
1411,10.290000,8.232000,10.290000,-2.058000,0.000000
1412,0.000000,0.000000,0.000000,0.000000,0.000000
1413,0.000000,0.000000,0.000000,0.000000,0.000000
1414,1.500000,1.200000,1.500000,-0.300000,0.000000
1415,16.690000,17.086420,16.690000,0.396420,0.000000
1416,20.980000,20.980000,20.980000,0.000000,0.000000
1417,10.790000,10.790000,10.790000,0.000000,0.000000
1418,13.690000,12.173353,13.690000,-1.516647,0.000000
1419,11.890000,14.268000,11.890000,2.378000,0.000000
1420,5.200000,6.240000,5.200000,1.040000,0.000000
1421,5.200000,4.160000,5.200000,-1.040000,0.000000
1422,2.300000,1.840000,2.300000,-0.460000,0.000000
1423,0.000000,0.000000,0.000000,0.000000,0.000000
1424,5.200000,4.160000,5.200000,-1.040000,0.000000
1425,1.400000,1.400000,1.400000,0.000000,0.000000
1426,15.390000,12.312000,15.390000,-3.078000,0.000000
1427,2.200000,2.200000,2.200000,0.000000,0.000000
1428,3.800000,3.800000,3.800000,0.000000,0.000000
1429,8.090000,8.090000,8.090000,0.000000,0.000000
1430,5.200000,4.160000,5.200000,-1.040000,0.000000
1431,0.000000,0.000000,0.000000,0.000000,0.000000
1432,0.000000,0.000000,0.000000,0.000000,0.000000
1433,11.390000,13.668000,11.390000,2.278000,0.000000
1434,10.990000,9.233322,10.990000,-1.756678,0.000000
1435,23.080000,22.520265,23.080000,-0.559735,0.000000
1436,5.200000,5.200000,5.200000,0.000000,0.000000
1437,1.800000,1.800000,1.800000,0.000000,0.000000
1438,5.400000,5.400000,5.400000,0.000000,0.000000
1439,0.000000,0.000000,0.000000,0.000000,0.000000
1440,0.000000,0.000000,0.000000,0.000000,0.000000
1441,6.500000,6.349719,6.500000,-0.150281,0.000000
1442,3.700000,3.488474,3.700000,-0.211526,0.000000
1443,0.000000,0.000000,0.000000,0.000000,0.000000
1444,19.890000,20.194890,19.890000,0.304890,0.000000
1445,3.400000,3.111993,3.400000,-0.288007,0.000000
1446,5.600000,4.480000,5.600000,-1.120000,0.000000
1447,6.700000,5.360000,6.700000,-1.340000,0.000000
1448,0.000000,0.000000,0.000000,0.000000,0.000000
1449,0.000000,0.000000,0.000000,0.000000,0.000000
1450,12.890000,12.890000,12.890000,0.000000,0.000000
1451,2.300000,1.840000,2.300000,-0.460000,0.000000
1452,13.190000,10.552000,13.190000,-2.638000,0.000000
1453,10.990000,8.792000,10.990000,-2.198000,0.000000
1454,3.400000,4.080000,3.400000,0.680000,0.000000
1455,0.000000,0.000000,0.000000,0.000000,0.000000
1456,0.000000,0.000000,0.000000,0.000000,0.000000
1457,5.500000,4.400000,5.500000,-1.100000,0.000000
1458,6.300000,5.040000,6.300000,-1.260000,0.000000
1459,0.000000,0.000000,0.000000,0.000000,0.000000
1460,0.000000,0.000000,0.000000,0.000000,0.000000
1461,17.590000,17.590000,17.590000,0.000000,0.000000
1462,13.390000,13.390000,13.390000,0.000000,0.000000
1463,1.200000,0.960000,1.200000,-0.240000,0.000000
1464,1.800000,1.800000,1.800000,0.000000,0.000000
1465,0.000000,0.000000,0.000000,0.000000,0.000000
1466,0.000000,0.000000,0.000000,0.000000,0.000000
1467,19.690000,23.628000,19.690000,3.938000,0.000000
1468,0.000000,0.000000,0.000000,0.000000,0.000000
1469,18.490000,17.824433,18.490000,-0.665567,0.000000
1470,0.000000,0.000000,0.000000,0.000000,0.000000
1471,5.600000,6.720000,5.600000,1.120000,0.000000
1472,16.090000,19.308000,16.090000,3.218000,0.000000
1473,11.090000,13.308000,11.090000,2.218000,0.000000
1474,6.700000,8.040000,6.700000,1.340000,0.000000
1475,11.790000,11.790000,11.790000,0.000000,0.000000
1476,20.680000,20.680000,20.680000,0.000000,0.000000
1477,12.890000,12.890000,12.890000,0.000000,0.000000
1478,14.690000,17.628000,14.690000,2.938000,0.000000
1479,8.090000,7.521998,8.090000,-0.568002,0.000000
1480,3.700000,4.440000,3.700000,0.740000,0.000000
1481,16.090000,19.308000,16.090000,3.218000,0.000000
1482,18.890000,22.668000,18.890000,3.778000,0.000000
1483,11.790000,14.148000,11.790000,2.358000,0.000000
1484,0.000000,0.000000,0.000000,0.000000,0.000000
1485,5.400000,5.400000,5.400000,0.000000,0.000000
1486,2.300000,2.300000,2.300000,0.000000,0.000000
1487,12.290000,12.669630,12.290000,0.379630,0.000000
1488,16.590000,13.272000,16.590000,-3.318000,0.000000
1489,21.980000,21.976517,21.980000,-0.003483,0.000000
1490,52.450000,52.450000,52.450000,0.000000,0.000000
1491,0.000000,0.000000,0.000000,0.000000,0.000000
1492,6.990000,5.592000,6.990000,-1.398000,0.000000
1493,8.090000,8.090000,8.090000,0.000000,0.000000
1494,0.000000,0.000000,0.000000,0.000000,0.000000
1495,7.990000,6.392000,7.990000,-1.598000,0.000000
1496,14.790000,11.832000,14.790000,-2.958000,0.000000
1497,8.790000,7.032000,8.790000,-1.758000,0.000000
1498,0.000000,0.000000,0.000000,0.000000,0.000000
1499,0.000000,0.000000,0.000000,0.000000,0.000000
1500,3.200000,3.840000,3.200000,0.640000,0.000000
1501,3.400000,4.080000,3.400000,0.680000,0.000000
1502,0.000000,0.000000,0.000000,0.000000,0.000000
1503,0.000000,0.000000,0.000000,0.000000,0.000000
1504,64.730000,77.676000,64.730000,12.946000,0.000000
1505,60.040000,72.048000,60.040000,12.008000,0.000000
1506,13.190000,13.190000,13.190000,0.000000,0.000000
1507,13.390000,13.390000,13.390000,0.000000,0.000000
1508,28.080000,28.080000,28.080000,0.000000,0.000000
1509,7.690000,6.886725,7.690000,-0.803275,0.000000
1510,8.190000,8.022838,8.190000,-0.167162,0.000000
